frame_id,dataset,source_video_id,frame_seconds,width,height,assigned_quota,assigned_batch_id,time_of_day,weather,lighting_type,is_indoor,people_count_bucket,has_clearly_visible_person,has_open_floor_or_ground_space,person_holding_object,has_wall_signage_visible,has_traffic_light_visible,traffic_light_state,has_stop_sign_visible,has_road_sign_visible,has_clear_road_ahead,vehicle_count_in_scene,has_visible_damage,has_undamaged_surface_target,has_handheld_object_visible,has_open_surface_space,family,tier,pool,assigned_variant,assigned_prompt_template,assigned_prompt_filled,flagged,flagged_reason,hero_candidate,target_time,target_weather,target_lighting,target_crowd,param_location,param_activity,param_clothing,param_original_object,param_new_object,param_person_reference,param_signage_type,param_current_color,param_target_color,param_hazard_type,param_vehicle_description,param_damage_type,param_surface_type,param_object_description,param_scene_type,param_time,param_count,param_setting,param_weather,param_traffic_density,param_scene,param_subject,t1_subtype,t2_subtype,assigned_item_id
T3_dashcam_A_012,fabricated,,,,,dashcam_T3_train,dashcam_train_T3,,,,,,,,,,,,,,,,,,,,dashcam,T3,train,A,X-T3-DSH,"Generate a still frame from a vehicle dashboard camera, photorealistic and grounded in the visual qualities of real dashcam footage: slightly wide-angle lens, vehicle hood visible at the bottom edge, slight reflection on the windshield, mild motion blur on lane markings and moving objects. Scene: residential street, light rain, morning. Include sparse vehicles ahead and to the sides, lane markings appropriate to residential street, and roadside features consistent with the setting (trees, buildings, signage, etc.). Lighting and atmosphere consistent with morning and light rain. No identifiable license plates, no recognizable brand logos. The frame should look like an unremarkable still pulled from real dashcam footage.",0,,,,,,,,,,,,,,,,,,,,,,morning,,residential street,light rain,sparse,,,,,item_00777_dashcam_T3_train_A
T3_dashcam_A_013,fabricated,,,,,dashcam_T3_train,dashcam_train_T3,,,,,,,,,,,,,,,,,,,,dashcam,T3,train,A,X-T3-DSH,"Generate a still frame from a vehicle dashboard camera, photorealistic and grounded in the visual qualities of real dashcam footage: slightly wide-angle lens, vehicle hood visible at the bottom edge, slight reflection on the windshield, mild motion blur on lane markings and moving objects. Scene: intersection, fog, night. Include moderate vehicles ahead and to the sides, lane markings appropriate to intersection, and roadside features consistent with the setting (trees, buildings, signage, etc.). Lighting and atmosphere consistent with night and fog. No identifiable license plates, no recognizable brand logos. The frame should look like an unremarkable still pulled from real dashcam footage.",0,,,,,,,,,,,,,,,,,,,,,,night,,intersection,fog,moderate,,,,,item_00778_dashcam_T3_train_A
T3_dashcam_A_014,fabricated,,,,,dashcam_T3_train,dashcam_train_T3,,,,,,,,,,,,,,,,,,,,dashcam,T3,train,A,X-T3-DSH,"Generate a still frame from a vehicle dashboard camera, photorealistic and grounded in the visual qualities of real dashcam footage: slightly wide-angle lens, vehicle hood visible at the bottom edge, slight reflection on the windshield, mild motion blur on lane markings and moving objects. Scene: highway, light snow, dusk. Include moderate vehicles ahead and to the sides, lane markings appropriate to highway, and roadside features consistent with the setting (trees, buildings, signage, etc.). Lighting and atmosphere consistent with dusk and light snow. No identifiable license plates, no recognizable brand logos. The frame should look like an unremarkable still pulled from real dashcam footage.",0,,,,,,,,,,,,,,,,,,,,,,dusk,,highway,light snow,moderate,,,,,item_00779_dashcam_T3_train_A
T3_dashcam_B_000,fabricated,,,,,dashcam_T3_train,dashcam_train_T3,,,,,,,,,,,,,,,,,,,,dashcam,T3,train,B,X-T3-DSH,"Generate a still frame from a vehicle dashboard camera, photorealistic and grounded in the visual qualities of real dashcam footage: slightly wide-angle lens, vehicle hood visible at the bottom edge, slight reflection on the windshield, mild motion blur on lane markings and moving objects. Scene: highway, clear, midday. Include moderate vehicles ahead and to the sides, lane markings appropriate to highway, and roadside features consistent with the setting (trees, buildings, signage, etc.). Lighting and atmosphere consistent with midday and clear. No identifiable license plates, no recognizable brand logos. The frame should look like an unremarkable still pulled from real dashcam footage.",0,,,,,,,,,,,,,,,,,,,,,,midday,,highway,clear,moderate,,,,,item_00780_dashcam_T3_train_B
T3_dashcam_B_001,fabricated,,,,,dashcam_T3_train,dashcam_train_T3,,,,,,,,,,,,,,,,,,,,dashcam,T3,train,B,X-T3-DSH,"Generate a still frame from a vehicle dashboard camera, photorealistic and grounded in the visual qualities of real dashcam footage: slightly wide-angle lens, vehicle hood visible at the bottom edge, slight reflection on the windshield, mild motion blur on lane markings and moving objects. Scene: city street, overcast, evening. Include heavy vehicles ahead and to the sides, lane markings appropriate to city street, and roadside features consistent with the setting (trees, buildings, signage, etc.). Lighting and atmosphere consistent with evening and overcast. No identifiable license plates, no recognizable brand logos. The frame should look like an unremarkable still pulled from real dashcam footage.",0,,,,,,,,,,,,,,,,,,,,,,evening,,city street,overcast,heavy,,,,,item_00781_dashcam_T3_train_B
T3_dashcam_B_002,fabricated,,,,,dashcam_T3_train,dashcam_train_T3,,,,,,,,,,,,,,,,,,,,dashcam,T3,train,B,X-T3-DSH,"Generate a still frame from a vehicle dashboard camera, photorealistic and grounded in the visual qualities of real dashcam footage: slightly wide-angle lens, vehicle hood visible at the bottom edge, slight reflection on the windshield, mild motion blur on lane markings and moving objects. Scene: residential street, light rain, morning. Include sparse vehicles ahead and to the sides, lane markings appropriate to residential street, and roadside features consistent with the setting (trees, buildings, signage, etc.). Lighting and atmosphere consistent with morning and light rain. No identifiable license plates, no recognizable brand logos. The frame should look like an unremarkable still pulled from real dashcam footage.",0,,,,,,,,,,,,,,,,,,,,,,morning,,residential street,light rain,sparse,,,,,item_00782_dashcam_T3_train_B
T3_dashcam_B_003,fabricated,,,,,dashcam_T3_train,dashcam_train_T3,,,,,,,,,,,,,,,,,,,,dashcam,T3,train,B,X-T3-DSH,"Generate a still frame from a vehicle dashboard camera, photorealistic and grounded in the visual qualities of real dashcam footage: slightly wide-angle lens, vehicle hood visible at the bottom edge, slight reflection on the windshield, mild motion blur on lane markings and moving objects. Scene: intersection, fog, night. Include moderate vehicles ahead and to the sides, lane markings appropriate to intersection, and roadside features consistent with the setting (trees, buildings, signage, etc.). Lighting and atmosphere consistent with night and fog. No identifiable license plates, no recognizable brand logos. The frame should look like an unremarkable still pulled from real dashcam footage.",0,,,,,,,,,,,,,,,,,,,,,,night,,intersection,fog,moderate,,,,,item_00783_dashcam_T3_train_B
T3_dashcam_B_004,fabricated,,,,,dashcam_T3_train,dashcam_train_T3,,,,,,,,,,,,,,,,,,,,dashcam,T3,train,B,X-T3-DSH,"Generate a still frame from a vehicle dashboard camera, photorealistic and grounded in the visual qualities of real dashcam footage: slightly wide-angle lens, vehicle hood visible at the bottom edge, slight reflection on the windshield, mild motion blur on lane markings and moving objects. Scene: highway, light snow, dusk. Include moderate vehicles ahead and to the sides, lane markings appropriate to highway, and roadside features consistent with the setting (trees, buildings, signage, etc.). Lighting and atmosphere consistent with dusk and light snow. No identifiable license plates, no recognizable brand logos. The frame should look like an unremarkable still pulled from real dashcam footage.",0,,,,,,,,,,,,,,,,,,,,,,dusk,,highway,light snow,moderate,,,,,item_00784_dashcam_T3_train_B
T3_dashcam_B_005,fabricated,,,,,dashcam_T3_train,dashcam_train_T3,,,,,,,,,,,,,,,,,,,,dashcam,T3,train,B,X-T3-DSH,"Generate a still frame from a vehicle dashboard camera, photorealistic and grounded in the visual qualities of real dashcam footage: slightly wide-angle lens, vehicle hood visible at the bottom edge, slight reflection on the windshield, mild motion blur on lane markings and moving objects. Scene: highway, clear, midday. Include moderate vehicles ahead and to the sides, lane markings appropriate to highway, and roadside features consistent with the setting (trees, buildings, signage, etc.). Lighting and atmosphere consistent with midday and clear. No identifiable license plates, no recognizable brand logos. The frame should look like an unremarkable still pulled from real dashcam footage.",0,,,,,,,,,,,,,,,,,,,,,,midday,,highway,clear,moderate,,,,,item_00785_dashcam_T3_train_B
T3_dashcam_B_006,fabricated,,,,,dashcam_T3_train,dashcam_train_T3,,,,,,,,,,,,,,,,,,,,dashcam,T3,train,B,X-T3-DSH,"Generate a still frame from a vehicle dashboard camera, photorealistic and grounded in the visual qualities of real dashcam footage: slightly wide-angle lens, vehicle hood visible at the bottom edge, slight reflection on the windshield, mild motion blur on lane markings and moving objects. Scene: city street, overcast, evening. Include heavy vehicles ahead and to the sides, lane markings appropriate to city street, and roadside features consistent with the setting (trees, buildings, signage, etc.). Lighting and atmosphere consistent with evening and overcast. No identifiable license plates, no recognizable brand logos. The frame should look like an unremarkable still pulled from real dashcam footage.",0,,,,,,,,,,,,,,,,,,,,,,evening,,city street,overcast,heavy,,,,,item_00786_dashcam_T3_train_B
T3_dashcam_B_007,fabricated,,,,,dashcam_T3_train,dashcam_train_T3,,,,,,,,,,,,,,,,,,,,dashcam,T3,train,B,X-T3-DSH,"Generate a still frame from a vehicle dashboard camera, photorealistic and grounded in the visual qualities of real dashcam footage: slightly wide-angle lens, vehicle hood visible at the bottom edge, slight reflection on the windshield, mild motion blur on lane markings and moving objects. Scene: residential street, light rain, morning. Include sparse vehicles ahead and to the sides, lane markings appropriate to residential street, and roadside features consistent with the setting (trees, buildings, signage, etc.). Lighting and atmosphere consistent with morning and light rain. No identifiable license plates, no recognizable brand logos. The frame should look like an unremarkable still pulled from real dashcam footage.",0,,,,,,,,,,,,,,,,,,,,,,morning,,residential street,light rain,sparse,,,,,item_00787_dashcam_T3_train_B
T3_dashcam_B_008,fabricated,,,,,dashcam_T3_train,dashcam_train_T3,,,,,,,,,,,,,,,,,,,,dashcam,T3,train,B,X-T3-DSH,"Generate a still frame from a vehicle dashboard camera, photorealistic and grounded in the visual qualities of real dashcam footage: slightly wide-angle lens, vehicle hood visible at the bottom edge, slight reflection on the windshield, mild motion blur on lane markings and moving objects. Scene: intersection, fog, night. Include moderate vehicles ahead and to the sides, lane markings appropriate to intersection, and roadside features consistent with the setting (trees, buildings, signage, etc.). Lighting and atmosphere consistent with night and fog. No identifiable license plates, no recognizable brand logos. The frame should look like an unremarkable still pulled from real dashcam footage.",0,,,,,,,,,,,,,,,,,,,,,,night,,intersection,fog,moderate,,,,,item_00788_dashcam_T3_train_B
T3_dashcam_B_009,fabricated,,,,,dashcam_T3_train,dashcam_train_T3,,,,,,,,,,,,,,,,,,,,dashcam,T3,train,B,X-T3-DSH,"Generate a still frame from a vehicle dashboard camera, photorealistic and grounded in the visual qualities of real dashcam footage: slightly wide-angle lens, vehicle hood visible at the bottom edge, slight reflection on the windshield, mild motion blur on lane markings and moving objects. Scene: highway, light snow, dusk. Include moderate vehicles ahead and to the sides, lane markings appropriate to highway, and roadside features consistent with the setting (trees, buildings, signage, etc.). Lighting and atmosphere consistent with dusk and light snow. No identifiable license plates, no recognizable brand logos. The frame should look like an unremarkable still pulled from real dashcam footage.",0,,,,,,,,,,,,,,,,,,,,,,dusk,,highway,light snow,moderate,,,,,item_00789_dashcam_T3_train_B
T3_dashcam_B_010,fabricated,,,,,dashcam_T3_train,dashcam_train_T3,,,,,,,,,,,,,,,,,,,,dashcam,T3,train,B,X-T3-DSH,"Generate a still frame from a vehicle dashboard camera, photorealistic and grounded in the visual qualities of real dashcam footage: slightly wide-angle lens, vehicle hood visible at the bottom edge, slight reflection on the windshield, mild motion blur on lane markings and moving objects. Scene: highway, clear, midday. Include moderate vehicles ahead and to the sides, lane markings appropriate to highway, and roadside features consistent with the setting (trees, buildings, signage, etc.). Lighting and atmosphere consistent with midday and clear. No identifiable license plates, no recognizable brand logos. The frame should look like an unremarkable still pulled from real dashcam footage.",0,,,,,,,,,,,,,,,,,,,,,,midday,,highway,clear,moderate,,,,,item_00790_dashcam_T3_train_B
